,LATITUDE,LONGITUDE,FIRE_YEAR,DISCOVERY_DOY,STAT_CAUSE_DESCR,FIRE_SIZE_CLASS,BBOX,Date
1692,48.08694444,-123.88416667,2014,215,Equipment_Use,B,"[-123.91017, 48.06894, -123.85817, 48.10494]",2014-08-04
1693,40.18527778,-120.59194444,2014,164,Equipment_Use,A,"[-120.61794, 40.16728, -120.56594, 40.20328]",2014-06-14
1694,33.799952399999995,-97.4364692,2014,156,Equipment_Use,C,"[-97.46247, 33.78195, -97.41047, 33.81795]",2014-06-06
1695,33.127445,-85.83607099999999,2015,143,Equipment_Use,C,"[-85.86207, 33.10944, -85.81007, 33.14544]",2015-05-24
1696,35.387935999999996,-101.255579,2014,20,Equipment_Use,C,"[-101.28158, 35.36994, -101.22958, 35.40594]",2014-01-21
1697,30.75134843,-89.53008946,2015,248,Equipment_Use,B,"[-89.55609, 30.73335, -89.50409, 30.76935]",2015-09-06
1698,30.315346,-96.26719,2015,275,Equipment_Use,B,"[-96.29319, 30.29735, -96.24119, 30.33335]",2015-10-03
1699,34.17444444,-116.72666667,2014,287,Equipment_Use,A,"[-116.75267, 34.15644, -116.70067, 34.19244]",2014-10-15
1700,37.48361111,-79.41611111,2014,90,Equipment_Use,B,"[-79.44211, 37.46561, -79.39011, 37.50161]",2014-04-01
1701,42.493977,-71.0209,2015,268,Equipment_Use,A,"[-71.0469, 42.47598, -70.9949, 42.51198]",2015-09-26
1702,35.70008333,-79.16525,2014,132,Equipment_Use,B,"[-79.19125, 35.68208, -79.13925, 35.71808]",2014-05-13
1703,39.4961,-74.2666,2014,125,Equipment_Use,A,"[-74.2926, 39.4781, -74.2406, 39.5141]",2014-05-06
1704,35.072973,-101.690273,2015,260,Equipment_Use,B,"[-101.71627, 35.05497, -101.66427, 35.09097]",2015-09-18
1705,43.89417,-122.73722,2014,189,Equipment_Use,A,"[-122.76322, 43.87617, -122.71122, 43.91217]",2014-07-09
1706,33.216541,-80.725029,2014,233,Equipment_Use,B,"[-80.75103, 33.19854, -80.69903, 33.23454]",2014-08-22
1707,39.426217,-123.537233,2015,265,Equipment_Use,A,"[-123.56323, 39.40822, -123.51123, 39.44422]",2015-09-23
1708,42.4665,-97.90799999999999,2015,152,Equipment_Use,A,"[-97.934, 42.4485, -97.882, 42.4845]",2015-06-02
1709,29.04166667,-81.45444444,2015,77,Equipment_Use,E,"[-81.48044, 29.02367, -81.42844, 29.05967]",2015-03-19
1710,37.95,-96.31,2015,70,Equipment_Use,B,"[-96.336, 37.932, -96.284, 37.968]",2015-03-12
1711,38.782591,-122.70233200000001,2015,194,Equipment_Use,A,"[-122.72833, 38.76459, -122.67633, 38.80059]",2015-07-14
1712,42.29972,-109.007,2014,187,Equipment_Use,B,"[-109.033, 42.28172, -108.981, 42.31772]",2014-07-07
1713,41.3489,-114.805,2014,190,Equipment_Use,A,"[-114.831, 41.3309, -114.779, 41.3669]",2014-07-10
1714,31.694965600000003,-96.4879773,2014,365,Equipment_Use,C,"[-96.51398, 31.67697, -96.46198, 31.71297]",2015-01-01
1715,30.7996,-86.7247,2014,16,Equipment_Use,B,"[-86.7507, 30.7816, -86.6987, 30.8176]",2014-01-17
1716,36.105,-76.67316600000001,2015,94,Equipment_Use,A,"[-76.69917, 36.087, -76.64717, 36.123]",2015-04-05
1717,35.51496666,-80.53508333,2014,315,Equipment_Use,B,"[-80.56108, 35.49697, -80.50908, 35.53297]",2014-11-12
1718,38.937908,-121.29011799999999,2014,50,Equipment_Use,B,"[-121.31612, 38.91991, -121.26412, 38.95591]",2014-02-20
1719,40.288759999999996,-99.77893,2014,71,Equipment_Use,B,"[-99.80493, 40.27076, -99.75293, 40.30676]",2014-03-13
1720,36.89694444,-78.90361111,2014,324,Equipment_Use,B,"[-78.92961, 36.87894, -78.87761, 36.91494]",2014-11-21
1721,40.0004,-74.1376,2014,180,Equipment_Use,A,"[-74.1636, 39.9824, -74.1116, 40.0184]",2014-06-30
1722,36.417183,-77.106166,2015,39,Equipment_Use,A,"[-77.13217, 36.39918, -77.08017, 36.43518]",2015-02-09
1723,41.1258,-73.7039,2014,253,Equipment_Use,A,"[-73.7299, 41.1078, -73.6779, 41.1438]",2014-09-11
1724,37.643367,-121.691617,2015,144,Equipment_Use,C,"[-121.71762, 37.62537, -121.66562, 37.66137]",2015-05-25
1725,35.423173,-101.635015,2014,3,Equipment_Use,B,"[-101.66102, 35.40517, -101.60902, 35.44117]",2014-01-04
1726,34.94516666,-79.89033333,2014,143,Equipment_Use,A,"[-79.91633, 34.92717, -79.86433, 34.96317]",2014-05-24
1727,36.2472,-107.6886,2014,158,Equipment_Use,B,"[-107.7146, 36.2292, -107.6626, 36.2652]",2014-06-08
