,LATITUDE,LONGITUDE,FIRE_YEAR,DISCOVERY_DOY,STAT_CAUSE_DESCR,FIRE_SIZE_CLASS,BBOX,Date
446,44.394963,-89.169836,2014,112,Railroad,A,"[-89.19584, 44.37696, -89.14384, 44.41296]",2014-04-23
447,44.025220000000004,-90.26425,2015,152,Railroad,A,"[-90.29025, 44.00722, -90.23825, 44.04322]",2015-06-02
448,40.6447,-75.1947,2014,109,Railroad,A,"[-75.2207, 40.6267, -75.1687, 40.6627]",2014-04-20
449,48.3228,-98.1858,2015,217,Railroad,B,"[-98.2118, 48.3048, -98.1598, 48.3408]",2015-08-06
450,34.76083333,-79.4375,2014,191,Railroad,B,"[-79.4635, 34.74283, -79.4115, 34.77883]",2014-07-11
451,40.5793,-75.1843,2014,153,Railroad,A,"[-75.2103, 40.5613, -75.1583, 40.5973]",2014-06-03
452,33.577803,-102.043676,2014,87,Railroad,B,"[-102.06968, 33.5598, -102.01768, 33.5958]",2014-03-29
453,43.00248,-115.58263000000001,2014,189,Railroad,A,"[-115.60863, 42.98448, -115.55663, 43.02048]",2014-07-09
454,31.95510833,-83.72073056,2014,318,Railroad,B,"[-83.74673, 31.93711, -83.69473, 31.97311]",2014-11-15
455,43.9824,-98.45200000000001,2015,283,Railroad,A,"[-98.478, 43.9644, -98.426, 44.0004]",2015-10-11
456,34.259910999999995,-81.308052,2015,118,Railroad,B,"[-81.33405, 34.24191, -81.28205, 34.27791]",2015-04-29
457,32.33895464,-89.15034624,2015,320,Railroad,B,"[-89.17635, 32.32095, -89.12435, 32.35695]",2015-11-17
458,47.5578,-117.3791,2015,128,Railroad,A,"[-117.4051, 47.5398, -117.3531, 47.5758]",2015-05-09
459,46.66365968,-92.50208297,2014,169,Railroad,A,"[-92.52808, 46.64566, -92.47608, 46.68166]",2014-06-19
460,30.81277778,-82.00319444,2014,127,Railroad,B,"[-82.02919, 30.79478, -81.97719, 30.83078]",2014-05-08
461,27.6832,-81.9823,2014,62,Railroad,C,"[-82.0083, 27.6652, -81.9563, 27.7012]",2014-03-04
462,41.6136,-87.20947,2014,110,Railroad,A,"[-87.23547, 41.5956, -87.18347, 41.6316]",2014-04-21
463,43.93111111,-103.54638889,2014,209,Railroad,A,"[-103.57239, 43.91311, -103.52039, 43.94911]",2014-07-29
464,30.21257262,-89.56244475,2014,339,Railroad,B,"[-89.58844, 30.19457, -89.53644, 30.23057]",2014-12-06
465,44.5207,-105.94200000000001,2015,227,Railroad,B,"[-105.968, 44.5027, -105.916, 44.5387]",2015-08-16
466,40.2822,-74.1617,2014,288,Railroad,B,"[-74.1877, 40.2642, -74.1357, 40.3002]",2014-10-16
467,45.41191223,-98.49463534,2014,202,Railroad,B,"[-98.52064, 45.39391, -98.46864, 45.42991]",2014-07-22
468,43.503583,-70.41,2014,128,Railroad,B,"[-70.436, 43.48558, -70.384, 43.52158]",2014-05-09
469,43.70936,-89.30528000000001,2015,105,Railroad,B,"[-89.33128, 43.69136, -89.27928, 43.72736]",2015-04-16
470,27.6703,-82.0456,2014,238,Railroad,C,"[-82.0716, 27.6523, -82.0196, 27.6883]",2014-08-27
471,30.89499178,-89.16747473,2015,50,Railroad,B,"[-89.19347, 30.87699, -89.14147, 30.91299]",2015-02-20
472,41.9529,-100.4956,2015,214,Railroad,A,"[-100.5216, 41.9349, -100.4696, 41.9709]",2015-08-03
473,38.504166999999995,-90.675,2014,141,Railroad,B,"[-90.701, 38.48617, -90.649, 38.52217]",2014-05-22
474,37.37022781,-81.37447349,2015,102,Railroad,B,"[-81.40047, 37.35223, -81.34847, 37.38823]",2015-04-13
475,45.6717,-118.7514,2014,257,Railroad,A,"[-118.7774, 45.6537, -118.7254, 45.6897]",2014-09-15
476,40.325829999999996,-76.065,2014,308,Railroad,A,"[-76.091, 40.30783, -76.039, 40.34383]",2014-11-05
477,46.99888889,-114.47527778,2015,176,Railroad,A,"[-114.50128, 46.98089, -114.44928, 47.01689]",2015-06-26
478,44.34879,-90.33957,2014,149,Railroad,A,"[-90.36557, 44.33079, -90.31357, 44.36679]",2014-05-30
479,32.24477,-92.82781999999999,2014,21,Railroad,B,"[-92.85382, 32.22677, -92.80182, 32.26277]",2014-01-22
480,33.616665000000005,-82.166664,2014,240,Railroad,B,"[-82.19266, 33.59867, -82.14066, 33.63467]",2014-08-29
