,LATITUDE,LONGITUDE,FIRE_YEAR,DISCOVERY_DOY,STAT_CAUSE_DESCR,FIRE_SIZE_CLASS,BBOX,Date
195,47.950016,-118.69098999999999,2014,185,Fireworks,A,"[-118.71699, 47.93202, -118.66499, 47.96802]",2014-07-05
196,47.74178947,-94.45145409,2015,125,Fireworks,B,"[-94.47745, 47.72379, -94.42545, 47.75979]",2015-05-06
197,44.286,-105.4381,2015,227,Fireworks,B,"[-105.4641, 44.268, -105.4121, 44.304]",2015-08-16
198,46.41017,-120.35658000000001,2015,185,Fireworks,B,"[-120.38258, 46.39217, -120.33058, 46.42817]",2015-07-05
199,47.8744,-94.9097,2014,109,Fireworks,A,"[-94.9357, 47.8564, -94.8837, 47.8924]",2014-04-20
200,43.3011,-100.6269,2014,184,Fireworks,A,"[-100.6529, 43.2831, -100.6009, 43.3191]",2014-07-04
201,48.5639,-113.0164,2015,185,Fireworks,A,"[-113.0424, 48.5459, -112.9904, 48.5819]",2015-07-05
202,26.5982,-81.5979,2014,72,Fireworks,B,"[-81.6239, 26.5802, -81.5719, 26.6162]",2014-03-14
203,47.21402,-116.9518,2015,178,Fireworks,A,"[-116.9778, 47.19602, -116.9258, 47.23202]",2015-06-28
204,41.64716,-98.04252,2015,179,Fireworks,B,"[-98.06852, 41.62916, -98.01652, 41.66516]",2015-06-29
205,44.7511,-121.25793,2014,190,Fireworks,B,"[-121.28393, 44.7331, -121.23193, 44.7691]",2014-07-10
206,45.61,-107.4782,2014,187,Fireworks,B,"[-107.5042, 45.592, -107.4522, 45.628]",2014-07-07
207,37.49059679,-81.89581583,2015,308,Fireworks,C,"[-81.92182, 37.4726, -81.86982, 37.5086]",2015-11-05
208,48.0894,-105.6308,2014,185,Fireworks,A,"[-105.6568, 48.0714, -105.6048, 48.1074]",2014-07-05
209,37.98,-100.88,2015,184,Fireworks,A,"[-100.906, 37.962, -100.854, 37.998]",2015-07-04
210,37.62960087,-80.73411429,2014,185,Fireworks,A,"[-80.76011, 37.6116, -80.70811, 37.6476]",2014-07-05
211,45.79339,-100.81546999999999,2014,185,Fireworks,A,"[-100.84147, 45.77539, -100.78947, 45.81139]",2014-07-05
212,45.35722,-118.11639,2014,186,Fireworks,B,"[-118.14239, 45.33922, -118.09039, 45.37522]",2014-07-06
213,38.10356899,-82.42678911,2014,184,Fireworks,A,"[-82.45279, 38.08557, -82.40079, 38.12157]",2014-07-04
214,46.42207,-120.33537,2015,186,Fireworks,B,"[-120.36137, 46.40407, -120.30937, 46.44007]",2015-07-06
215,44.75905,-121.25198999999999,2014,185,Fireworks,A,"[-121.27799, 44.74105, -121.22599, 44.77705]",2014-07-05
216,48.1083,-105.1892,2015,240,Fireworks,A,"[-105.2152, 48.0903, -105.1632, 48.1263]",2015-08-29
217,38.89,-99.35,2015,185,Fireworks,A,"[-99.376, 38.872, -99.324, 38.908]",2015-07-05
218,46.55039,-120.52845,2014,186,Fireworks,A,"[-120.55445, 46.53239, -120.50245, 46.56839]",2014-07-06
219,44.05,-123.178,2014,163,Fireworks,A,"[-123.204, 44.032, -123.152, 44.068]",2014-06-13
220,43.25833,-124.02333,2014,185,Fireworks,A,"[-124.04933, 43.24033, -123.99733, 43.27633]",2014-07-05
221,43.015440000000005,-102.54881,2014,167,Fireworks,A,"[-102.57481, 42.99744, -102.52281, 43.03344]",2014-06-17
222,48.7668,-122.3066,2015,186,Fireworks,C,"[-122.3326, 48.7488, -122.2806, 48.7848]",2015-07-06
223,46.0953,-100.6378,2014,312,Fireworks,A,"[-100.6638, 46.0773, -100.6118, 46.1133]",2014-11-09
224,35.64906666,-81.88658333,2014,40,Fireworks,A,"[-81.91258, 35.63107, -81.86058, 35.66707]",2014-02-10
225,43.18589,-102.99694000000001,2015,184,Fireworks,A,"[-103.02294, 43.16789, -102.97094, 43.20389]",2015-07-04
226,43.941320000000005,-89.84782,2015,185,Fireworks,A,"[-89.87382, 43.92332, -89.82182, 43.95932]",2015-07-05
227,41.2938,-105.53233999999999,2014,187,Fireworks,B,"[-105.55834, 41.2758, -105.50634, 41.3118]",2014-07-07
228,38.9075,-108.3906,2015,185,Fireworks,B,"[-108.4166, 38.8895, -108.3646, 38.9255]",2015-07-05
229,45.0383,-101.5643,2014,184,Fireworks,A,"[-101.5903, 45.0203, -101.5383, 45.0563]",2014-07-04
230,46.8464,-122.2719,2015,188,Fireworks,B,"[-122.2979, 46.8284, -122.2459, 46.8644]",2015-07-08
231,41.62826,-109.23279,2014,185,Fireworks,A,"[-109.25879, 41.61026, -109.20679, 41.64626]",2014-07-05
232,48.5692,-113.0153,2015,185,Fireworks,A,"[-113.0413, 48.5512, -112.9893, 48.5872]",2015-07-05
233,41.9374,-116.172028,2015,208,Fireworks,B,"[-116.19803, 41.9194, -116.14603, 41.9554]",2015-07-28
234,44.34654686,-94.46291731,2015,24,Fireworks,A,"[-94.48892, 44.32855, -94.43692, 44.36455]",2015-01-25
235,43.14703,-102.37181,2014,187,Fireworks,A,"[-102.39781, 43.12903, -102.34581, 43.16503]",2014-07-07
236,37.96294298,-81.40544539,2014,110,Fireworks,E,"[-81.43145, 37.94494, -81.37945, 37.98094]",2014-04-21
237,33.320427,-86.387823,2014,54,Fireworks,C,"[-86.41382, 33.30243, -86.36182, 33.33843]",2014-02-24
238,42.104793,-70.94284499999999,2015,312,Fireworks,A,"[-70.96884, 42.08679, -70.91684, 42.12279]",2015-11-09
239,45.9782,-122.6213,2015,158,Fireworks,A,"[-122.6473, 45.9602, -122.5953, 45.9962]",2015-06-08
240,30.1013,-85.5099,2014,185,Fireworks,B,"[-85.5359, 30.0833, -85.4839, 30.1193]",2014-07-05
241,44.9919,-101.22,2015,183,Fireworks,A,"[-101.246, 44.9739, -101.194, 45.0099]",2015-07-03
242,44.75322,-121.26471000000001,2014,191,Fireworks,A,"[-121.29071, 44.73522, -121.23871, 44.77122]",2014-07-11
243,35.4542,-83.2794,2014,93,Fireworks,B,"[-83.3054, 35.4362, -83.2534, 35.4722]",2014-04-04
244,45.023353,-88.232968,2014,144,Fireworks,A,"[-88.25897, 45.00535, -88.20697, 45.04135]",2014-05-25
245,35.0167,-114.6361,2014,145,Fireworks,A,"[-114.6621, 34.9987, -114.6101, 35.0347]",2014-05-26
246,44.7586,-121.2661,2014,185,Fireworks,A,"[-121.2921, 44.7406, -121.2401, 44.7766]",2014-07-05
247,48.4322,-108.7675,2014,179,Fireworks,B,"[-108.7935, 48.4142, -108.7415, 48.4502]",2014-06-29
248,43.14578,-102.37175,2014,183,Fireworks,A,"[-102.39775, 43.12778, -102.34575, 43.16378]",2014-07-03
249,47.507,-101.7676,2015,188,Fireworks,B,"[-101.7936, 47.489, -101.7416, 47.525]",2015-07-08
250,36.02717,-118.79903,2014,184,Fireworks,A,"[-118.82503, 36.00917, -118.77303, 36.04517]",2014-07-04
251,36.068033,-93.286475,2015,123,Fireworks,A,"[-93.31248, 36.05003, -93.26048, 36.08603]",2015-05-04
252,38.99555556,-119.95305556,2014,185,Fireworks,A,"[-119.97906, 38.97756, -119.92706, 39.01356]",2014-07-05
253,44.785270000000004,-83.40484599999999,2015,193,Fireworks,A,"[-83.43085, 44.76727, -83.37885, 44.80327]",2015-07-13
254,48.12,-105.6689,2014,186,Fireworks,B,"[-105.6949, 48.102, -105.6429, 48.138]",2014-07-06
255,41.6274,-109.06643000000001,2014,185,Fireworks,A,"[-109.09243, 41.6094, -109.04043, 41.6454]",2014-07-05
256,35.198752,-81.563502,2015,192,Fireworks,B,"[-81.5895, 35.18075, -81.5375, 35.21675]",2015-07-12
257,46.28657603,-94.28929395,2015,89,Fireworks,A,"[-94.31529, 46.26858, -94.26329, 46.30458]",2015-03-31
258,40.622240000000005,-96.62716999999999,2015,68,Fireworks,A,"[-96.65317, 40.60424, -96.60117, 40.64024]",2015-03-10
259,47.8083,-102.4069,2014,200,Fireworks,B,"[-102.4329, 47.7903, -102.3809, 47.8263]",2014-07-20
260,39.41,-101.04,2015,186,Fireworks,A,"[-101.066, 39.392, -101.014, 39.428]",2015-07-06
261,43.7276,-89.58147,2015,102,Fireworks,A,"[-89.60747, 43.7096, -89.55547, 43.7456]",2015-04-13
262,40.75192,-99.09346,2015,186,Fireworks,A,"[-99.11946, 40.73392, -99.06746, 40.76992]",2015-07-06
263,38.0345594,-81.39475238,2015,323,Fireworks,C,"[-81.42075, 38.01656, -81.36875, 38.05256]",2015-11-20
264,38.00204147,-81.47952538,2015,321,Fireworks,E,"[-81.50553, 37.98404, -81.45353, 38.02004]",2015-11-18
265,48.633414,-112.96936000000001,2014,185,Fireworks,A,"[-112.99536, 48.61541, -112.94336, 48.65141]",2014-07-05
266,35.35343333,-80.20406666,2014,199,Fireworks,A,"[-80.23007, 35.33543, -80.17807, 35.37143]",2014-07-19
267,38.00171523,-81.65219561,2014,100,Fireworks,D,"[-81.6782, 37.98372, -81.6262, 38.01972]",2014-04-11
268,43.51081,-116.22833,2014,187,Fireworks,B,"[-116.25433, 43.49281, -116.20233, 43.52881]",2014-07-07
269,37.59,-101.37,2015,186,Fireworks,A,"[-101.396, 37.572, -101.344, 37.608]",2015-07-06
270,48.0942,-105.6567,2014,170,Fireworks,B,"[-105.6827, 48.0762, -105.6307, 48.1122]",2014-06-20
271,44.8223,-107.05176000000002,2014,193,Fireworks,B,"[-107.07776, 44.8043, -107.02576, 44.8403]",2014-07-13
272,46.3869,-100.595,2015,179,Fireworks,B,"[-100.621, 46.3689, -100.569, 46.4049]",2015-06-29
273,48.0867,-105.5617,2015,185,Fireworks,B,"[-105.5877, 48.0687, -105.5357, 48.1047]",2015-07-05
274,48.5931,-113.1428,2015,188,Fireworks,A,"[-113.1688, 48.5751, -113.1168, 48.6111]",2015-07-08
275,33.446571,-80.15905,2015,144,Fireworks,B,"[-80.18505, 33.42857, -80.13305, 33.46457]",2015-05-25
276,44.0375,-123.1761,2014,204,Fireworks,A,"[-123.2021, 44.0195, -123.1501, 44.0555]",2014-07-24
277,46.55018,-120.52861999999999,2015,186,Fireworks,A,"[-120.55462, 46.53218, -120.50262, 46.56818]",2015-07-06
278,44.7572,-121.2844,2015,185,Fireworks,A,"[-121.3104, 44.7392, -121.2584, 44.7752]",2015-07-05
279,43.0056,-108.8792,2014,185,Fireworks,A,"[-108.9052, 42.9876, -108.8532, 43.0236]",2014-07-05
280,43.03183,-102.5408,2015,206,Fireworks,B,"[-102.5668, 43.01383, -102.5148, 43.04983]",2015-07-26
